period_label,date,trading_days,Best_sharpe,Best_return,Medoid_1_sharpe,Medoid_1_return,Medoid_2_sharpe,Medoid_2_return,Medoid_3_sharpe,Medoid_3_return,Avg_Medoid_sharpe,Avg_Medoid_return,Best_sharpe_rounded,Avg_Medoid_sharpe_rounded
2021-09,2021-09-15,34,5.32315402772203,45840.0,-0.031644999998842425,-288.0000000000423,5.32315402772203,45840.0,3.405703631388297,30271.999999999964,2.899070886370495,25274.66666666664,5.32,2.9
2021-11,2021-11-15,45,2.1459389569229135,37360.00000000002,-1.5764030770461044,-27563.99999999998,-1.4514986763143063,-25400.0,-3.6233391339953616,-62055.99999999999,-2.2170802957852573,-38339.99999999999,2.15,-2.22
2022-01,2022-01-15,41,6.1325067594476295,65680.00000000001,0.7717541252029252,8864.000000000022,6.1325067594476295,65680.00000000001,2.055683552661277,23444.000000000025,2.9866481457706104,32662.666666666686,6.13,2.99
2022-03,2022-03-15,43,0.7036004476879426,16112.000000000005,1.0001785793632687,22879.999999999993,1.0001785793632687,22879.999999999993,1.0001785793632687,22879.999999999993,1.0001785793632687,22879.99999999999,0.7,1.0
2022-05,2022-05-15,44,0.3712966295603957,5576.000000000023,0.29251475994471077,4392.000000000002,1.05170862808907,15759.99999999999,1.05170862808907,15759.99999999999,0.7986440053742836,11970.666666666662,0.37,0.8
2022-07,2022-07-15,44,-2.236436887093251,-37571.99999999997,-0.12046513304608564,-2044.0000000000055,-1.057324798733592,-17900.000000000007,-1.3152590882314175,-22243.999999999993,-0.8310163400036984,-14062.66666666667,-2.24,-0.83
2022-09,2022-09-15,43,-2.9009335328004955,-35208.0,-0.09723889307903133,-1200.0000000000164,0.09723889307903133,1200.0000000000164,-0.6084122295866529,-7503.999999999988,-0.2028040765288843,-2501.3333333333294,-2.9,-0.2
2022-11,2022-11-15,43,-0.09944877132474916,-1047.9999999999982,-4.115325156753456,-41927.99999999999,-1.2836664797404154,-13480.00000000002,-1.113525907878558,-11704.000000000002,-2.1708391814574766,-22370.66666666667,-0.1,-2.17
2023-01,2023-01-15,41,-4.003222178025017,-44648.000000000044,0.27135414205711217,3123.999999999995,-1.8737165856955367,-21416.000000000022,0.788739736214988,9063.999999999962,-0.27120756914114547,-3076.0000000000214,-4.0,-0.27
2023-03,2023-03-15,42,-5.121590694385094,-67674.00000000015,-3.3520246378760095,-45546.00000000001,0.4861811515671905,6749.999999999994,-0.6863689479899542,-9521.999999999927,-1.1840708114329244,-16105.99999999998,-5.12,-1.18
2023-05,2023-05-15,45,1.4018180318049251,19506.000000000007,-0.7680665729680476,-10722.000000000016,1.0909932588169564,15210.0,-0.21083688108541632,-2945.9999999999754,0.037363268254497504,514.0000000000027,1.4,0.04
2023-07,2023-07-15,44,-1.1520016744621266,-12374.000000000004,1.2468289005777682,13374.000000000015,-3.92144073430681,-40949.99999999999,0.9262431412678814,9953.999999999975,-0.5827895641537202,-5874.000000000001,-1.15,-0.58
2023-09,2023-09-15,43,-3.483037610598557,-53990.00000000002,0.11274372241323657,1790.00000000002,-2.5062502138621023,-39293.99999999995,0.11274372241323657,1790.00000000002,-0.7602542563452098,-11904.666666666635,-3.48,-0.76
2023-11,2023-11-15,42,0.8320848153973543,10397.99999999994,-0.6147075747313112,-7686.000000000032,1.9209027103364322,23850.00000000006,0.16248655930786618,2033.9999999999939,0.48956056497099576,6066.000000000006,0.83,0.49
2024-01,2024-01-15,43,-0.19413117440582378,-1883.999999999965,1.3688539883910842,13224.000000000036,1.8750663516092474,18060.000000000015,-1.7524918070581792,-16895.99999999994,0.4971428443140508,4796.000000000036,-0.19,0.5
2024-03,2024-03-15,42,3.1195305358144183,30432.00000000002,2.2510368788472226,22159.999999999967,2.2510368788472226,22159.999999999967,2.2510368788472226,22159.999999999967,2.2510368788472226,22159.999999999967,3.12,2.25
2024-05,2024-05-15,43,0.18372723772698235,2192.0000000000045,-1.9645580177131408,-23248.00000000005,-0.1918644038698919,-2288.0000000000045,-2.0535515765535908,-24288.000000000015,-1.4033246660455412,-16608.000000000025,0.18,-1.4
2024-07,2024-07-15,45,3.4504945961098272,48688.00000000003,-2.252936357743375,-32236.00000000005,1.1955919486865885,17224.000000000044,-3.097863965738927,-43916.00000000001,-1.3850694582652379,-19642.66666666667,3.45,-1.39
2024-09,2024-09-15,44,1.0802826787903081,14987.999999999942,0.368471545309146,5123.999999999995,-0.37111014525008873,-5159.999999999995,0.3339825211078038,4644.000000000005,0.11044797372228703,1536.0000000000016,1.08,0.11
2024-11,2024-11-15,42,-2.0444929718993534,-17582.00000000015,-1.6917883188217964,-14565.999999999975,-1.627138377152134,-14017.999999999944,-1.486868442841816,-12825.999999999993,-1.6019317129385822,-13803.333333333305,-2.04,-1.6
