period_label,date,trading_days,Best_sharpe,Best_return,Medoid_1_sharpe,Medoid_1_return,Medoid_2_sharpe,Medoid_2_return,Medoid_3_sharpe,Medoid_3_return,Avg_Medoid_sharpe,Avg_Medoid_return,Best_sharpe_rounded,Avg_Medoid_sharpe_rounded
2021-09,2021-09-15,34,-2.5704293532790956,-18036.999999999876,-2.7993179958596386,-19576.99999999995,2.3110503150426727,16240.000000000065,2.3110503150426727,16240.000000000065,0.607594211408569,4301.000000000061,-2.57,0.61
2021-11,2021-11-15,44,-1.9489417685649715,-23826.00000000001,-3.6450674048139744,-43756.000000000015,-5.228124339066151,-61159.00000000025,1.8342226540293933,22440.999999999956,-2.3463230299502444,-27491.333333333434,-1.95,-2.35
2022-01,2022-01-15,41,-3.486430192355472,-33757.99999999974,-4.729032952867619,-44917.99999999985,0.20887563204916032,2070.0000000000564,0.20887563204916032,2070.0000000000564,-1.4370938962564326,-13592.666666666577,-3.49,-1.44
2022-03,2022-03-15,43,-2.970592336720263,-32672.000000000186,-3.294115535851437,-36082.00000000006,1.3177154855001245,14695.00000000005,1.3177154855001245,14695.00000000005,-0.2195615216170627,-2230.666666666653,-2.97,-0.22
2022-05,2022-05-15,44,-1.9081295271995702,-22207.99999999994,0.48636733902349033,5705.99999999992,1.6477713167433512,19239.999999999945,0.26248143592658846,3079.9999999999595,0.7988733638978099,9341.999999999942,-1.91,0.8
2022-07,2022-07-15,44,-1.1014440334751519,-13244.00000000001,-2.1041297140436295,-25107.00000000013,1.7033419320163414,20410.00000000005,1.7033419320163414,20410.00000000005,0.4341847166630178,5237.666666666657,-1.1,0.43
2022-09,2022-09-15,43,2.4908847774379606,31634.999999999938,2.2896657453461886,29137.99999999996,2.4908847774379606,31634.999999999938,2.4908847774379606,31634.999999999938,2.423811766740703,30802.666666666613,2.49,2.42
2022-11,2022-11-15,43,-3.6419128298025947,-36540.999999999905,-2.3203581599121628,-23640.99999999977,-0.2625226285098667,-2704.9999999999172,-0.2625226285098667,-2704.9999999999172,-0.9484678056439653,-9683.666666666535,-3.64,-0.95
2023-01,2023-01-15,41,-1.5717165603562233,-15681.000000000122,-2.442952070844837,-24176.99999999991,0.8476923242016733,8479.99999999987,0.8476923242016733,8479.99999999987,-0.24918914081383015,-2405.6666666667224,-1.57,-0.25
2023-03,2023-03-15,43,-3.9363192437028527,-36726.00000000007,-2.495553604549974,-23677.000000000124,-0.6381531074508194,-6124.99999999988,-0.6381531074508194,-6124.99999999988,-1.257286606483871,-11975.666666666628,-3.94,-1.26
2023-05,2023-05-15,45,-2.327240291994644,-28366.00000000003,-1.2734380627221205,-15625.999999999876,-0.5305137312455174,-6528.00000000003,3.028554256673321,36591.99999999988,0.40820082090189436,4812.66666666666,-2.33,0.41
2023-07,2023-07-15,44,-0.8857503337928421,-9132.999999999942,-1.1997757308781607,-12353.000000000211,-2.1000877620221576,-21494.999999999964,-1.9123764044639642,-19628.00000000012,-1.7374132991214275,-17825.33333333343,-0.89,-1.74
2023-09,2023-09-15,43,2.9277716822509023,31324.999999999993,2.9277716822509023,31324.999999999993,-0.5182376229081267,-5639.000000000025,-2.9277716822509023,-31324.999999999993,-0.17274587430270882,-1879.6666666666752,2.93,-0.17
2023-11,2023-11-15,42,0.09413240474256494,1055.0000000001687,0.6430182149065319,7198.0000000001655,3.5096415910985654,38337.99999999974,-0.9186286443747292,-10265.000000000184,1.0780103872101228,11756.999999999907,0.09,1.08
2024-01,2024-01-15,43,-0.432851718272495,-4322.000000000116,-1.3811847799832073,-13722.00000000006,2.024953897958415,20036.000000000127,3.08128340058491,30180.000000000095,1.2416841728533727,12164.66666666672,-0.43,1.24
2024-03,2024-03-15,42,1.771787817400955,19529.999999999985,1.771787817400955,19529.999999999985,1.771787817400955,19529.999999999985,1.8353282666014872,20217.99999999989,1.7929679671344658,19759.33333333329,1.77,1.79
2024-05,2024-05-15,43,-2.9694647844407593,-25774.00000000019,0.694168910182331,6106.00000000034,0.9716878394882518,8558.999999999776,0.4872882662928425,4295.000000000047,0.7177150053211417,6320.000000000055,-2.97,0.72
2024-07,2024-07-15,45,-7.706619096935252,-73695.99999999996,-1.6562588278134907,-17515.00000000002,-5.529529106153496,-55414.99999999984,-1.642450295702081,-17375.00000000002,-2.942746076556356,-30101.666666666624,-7.71,-2.94
2024-09,2024-09-15,44,-1.1173098794608924,-12037.999999999902,-1.2427954064994386,-13367.999999999756,4.612628604153334,47774.99999999991,4.612628604153334,47774.99999999991,2.66082060060241,27394.000000000025,-1.12,2.66
2024-11,2024-11-15,42,3.23909812277807,41095.000000000044,3.23909812277807,41095.000000000044,3.23909812277807,41095.000000000044,3.23909812277807,41095.000000000044,3.23909812277807,41095.000000000044,3.24,3.24
