period_label,date,trading_days,Best_sharpe,Best_return,Medoid_1_sharpe,Medoid_1_return,Medoid_2_sharpe,Medoid_2_return,Medoid_3_sharpe,Medoid_3_return,Avg_Medoid_sharpe,Avg_Medoid_return,Best_sharpe_rounded,Avg_Medoid_sharpe_rounded
2021-09,2021-09-15,43,3.9249702819786783,41832.6,3.4186382469391887,36691.799999999996,4.2815975718843085,45360.00000000001,4.2815975718843085,45360.00000000001,3.9939444635692687,42470.600000000006,3.92,3.99
2021-11,2021-11-15,44,0.46704820870638425,9119.199999999995,0.06558633231288896,1281.600000000005,-1.4624417955508215,-28446.600000000006,-1.4624417955508215,-28446.600000000006,-0.9530990862629181,-18537.2,0.47,-0.95
2022-01,2022-01-15,41,6.188116318341658,76952.40000000001,4.721678175804912,60455.2,6.188116318341658,76952.40000000001,6.188116318341658,76952.40000000001,5.699303604162743,71453.33333333333,6.19,5.7
2022-03,2022-03-15,43,2.9041830038266654,92182.0,2.477271413565302,78985.59999999999,4.1494434718877535,129486.0,4.1494434718877535,129486.0,3.5920527857802695,112652.53333333333,2.9,3.59
2022-05,2022-05-15,44,-0.7131492380486701,-8386.999999999985,1.0553296671644534,12394.600000000004,0.3229165198481479,3801.0000000000055,0.3229165198481479,3801.0000000000055,0.5670542356202497,6665.533333333337,-0.71,0.57
2022-07,2022-07-15,44,-2.6615947437626017,-32973.80000000002,-2.4161135354529724,-30017.000000000007,-0.3064445671575009,-3851.400000000001,-0.3064445671575009,-3851.400000000001,-1.0096675565893247,-12573.26666666667,-2.66,-1.01
2022-09,2022-09-15,43,-2.66945913923692,-33876.80000000001,-5.222566365399405,-63814.39999999999,1.965977465490415,25115.999999999993,1.965977465490415,25115.999999999993,-0.4302038114728586,-4527.466666666667,-2.67,-0.43
2022-11,2022-11-15,43,-1.6956456926462358,-18383.200000000004,-1.7663612364923984,-19147.600000000006,-1.0152460604453122,-11050.199999999986,-2.6434435101772835,-28437.79999999998,-1.8083502690383313,-19545.199999999993,-1.7,-1.81
2023-01,2023-01-15,41,1.356935634947394,20883.799999999992,-2.24230250834877,-34287.40000000001,2.7571913601080578,41933.600000000006,5.333794025528041,77935.99999999997,1.9495609590957763,28527.39999999999,1.36,1.95
2023-03,2023-03-15,42,-2.8886147671302846,-31716.800000000003,0.5969544661332715,6653.999999999994,-2.034700825435928,-22528.79999999998,-0.29028172401384594,-3241.599999999985,-0.5760093611055008,-6372.133333333324,-2.89,-0.58
2023-05,2023-05-15,45,0.9856646356095231,12272.800000000003,1.1515148167053049,14322.799999999963,-0.9059650090614956,-11280.799999999977,-0.9059650090614956,-11280.799999999977,-0.22013840047256208,-2746.266666666664,0.99,-0.22
2023-07,2023-07-15,44,4.707953360958876,59589.60000000001,4.707953360958876,59589.60000000001,-4.707953360958876,-59589.60000000001,-3.7724011143500946,-48484.00000000001,-1.2574670381166981,-16161.333333333336,4.71,-1.26
2023-09,2023-09-15,43,0.21371585094823328,3293.200000000039,1.4468763422132676,22210.00000000005,-2.9765574080389925,-45074.00000000005,-1.9544521054950268,-29886.799999999992,-1.1613777237735838,-17583.599999999995,0.21,-1.16
2023-11,2023-11-15,42,3.0996431683599424,37187.599999999984,1.9619585279146028,23831.599999999995,-1.9183362149351375,-23293.199999999986,-1.9183362149351375,-23293.199999999986,-0.6249046339852241,-7584.933333333326,3.1,-0.62
2024-01,2024-01-15,43,-2.9035213449970225,-31481.99999999998,-0.1752729397735258,-1931.599999999979,1.3862606297026463,15220.80000000001,1.3862606297026463,15220.80000000001,0.8657494398772556,9503.333333333348,-2.9,0.87
2024-03,2024-03-15,42,-2.7645134085017005,-28678.799999999934,-2.8328076967908187,-29301.00000000002,4.140177640495162,42097.19999999991,0.1836050340946102,1929.5999999999556,0.49699165926631794,4908.5999999999485,-2.76,0.5
2024-05,2024-05-15,43,-1.354500847185601,-15232.799999999983,0.14636088775812758,1650.6000000000126,0.14636088775812758,1650.6000000000126,0.14636088775812758,1650.6000000000126,0.14636088775812758,1650.6000000000124,-1.35,0.15
2024-07,2024-07-15,45,-0.4683627423413593,-6739.799999999914,-1.4045955459887054,-20146.200000000008,-0.6388101368207484,-9184.200000000043,-1.5738400380265485,-22537.800000000065,-1.2057485736120006,-17289.400000000038,-0.47,-1.21
2024-09,2024-09-15,44,-0.8697573956870636,-13632.799999999976,-0.7565737165729272,-11860.199999999984,0.4111727171678595,6451.199999999948,0.4111727171678595,6451.199999999948,0.02192390592093063,347.39999999997053,-0.87,0.02
2024-11,2024-11-15,42,-3.3431115391214106,-31925.600000000064,-3.9014853528495728,-36965.599999999955,-0.6155251884633359,-6005.999999999974,-0.6155251884633359,-6005.999999999974,-1.710845243258748,-16325.866666666632,-3.34,-1.71
