period_label,date,trading_days,Best_sharpe,Best_return,Medoid_1_sharpe,Medoid_1_return,Medoid_2_sharpe,Medoid_2_return,Medoid_3_sharpe,Medoid_3_return,Avg_Medoid_sharpe,Avg_Medoid_return,Best_sharpe_rounded,Avg_Medoid_sharpe_rounded
2021-01,2021-01-15,23,-1.863937169392147,-11800.000000000024,-1.863937169392147,-11800.000000000024,-1.863937169392147,-11800.000000000024,-1.863937169392147,-11800.000000000024,-1.8639371693921472,-11800.000000000024,-1.86,-1.86
2021-03,2021-03-15,44,-2.4050042241164387,-25170.000000000007,-2.4050042241164387,-25170.000000000007,-2.4050042241164387,-25170.000000000007,1.6593035639452685,17417.99999999994,-1.0502349614292028,-10974.000000000024,-2.41,-1.05
2021-05,2021-05-15,42,1.0030896029630756,14120.000000000065,0.5465103239788718,7703.0000000000655,-1.4504710320506253,-20370.000000000065,2.3663591563424946,32966.0000000001,0.48746614942358035,6766.333333333368,1.0,0.49
2021-07,2021-07-15,43,-0.15659161084988463,-1757.0000000001019,0.39975319362615963,4480.000000000058,0.39975319362615963,4480.000000000058,-1.0248002114197623,-11477.000000000062,-0.07509794138914767,-838.9999999999818,-0.16,-0.08
2021-09,2021-09-15,42,1.1721181949866684,14079.99999999994,1.1721181949866684,14079.99999999994,1.1721181949866684,14079.99999999994,1.1721181949866684,14079.99999999994,1.1721181949866684,14079.99999999994,1.17,1.17
2021-11,2021-11-15,43,-3.048418266578789,-38089.99999999999,-3.048418266578789,-38089.99999999999,-3.048418266578789,-38089.99999999999,-1.7607588968644798,-22278.99999999987,-2.6191984766740193,-32819.66666666662,-3.05,-2.62
2022-01,2022-01-15,39,-4.032501151420956,-40952.99999999994,-3.9441202411611416,-40072.99999999999,-3.7891387113778756,-38672.99999999995,-0.6901908110294038,-7230.000000000042,-2.80781658785614,-28658.66666666666,-4.03,-2.81
2022-03,2022-03-15,43,-1.7822925142461807,-23859.999999999964,-1.7822925142461807,-23859.999999999964,-1.7822925142461807,-23859.999999999964,-1.0692442458708789,-14366.999999999845,-1.54460975812108,-20695.66666666659,-1.78,-1.54
2022-05,2022-05-15,42,0.01011896227469944,129.99999999993724,0.01011896227469944,129.99999999993724,0.01011896227469944,129.99999999993724,0.01011896227469944,129.99999999993724,0.01011896227469944,129.99999999993724,0.01,0.01
2022-07,2022-07-15,43,1.3968131143435856,15236.999999999984,4.742637531226324,49691.00000000018,4.051559520004615,42931.000000000124,1.0747114415576775,11723.000000000085,3.289636164262872,34781.666666666795,1.4,3.29
2022-09,2022-09-15,42,-2.62763427504771,-30689.999999999993,-2.62763427504771,-30689.999999999993,-2.62763427504771,-30689.999999999993,-3.1516636797127333,-36579.00000000011,-2.802310743269384,-32653.00000000003,-2.63,-2.8
2022-11,2022-11-15,42,0.9778139519525336,11748.000000000065,1.2348860490428049,14828.000000000127,0.5802537953875928,6987.999999999939,1.4958484548194801,17930.000000000065,1.1036627664166259,13248.66666666671,0.98,1.1
2023-01,2023-01-15,39,2.1325251302258224,22150.000000000022,2.1325251302258224,22150.000000000022,2.1325251302258224,22150.000000000022,2.1325251302258224,22150.000000000022,2.1325251302258224,22150.00000000002,2.13,2.13
2023-03,2023-03-15,42,2.112024296812116,24299.999999999945,2.112024296812116,24299.999999999945,2.112024296812116,24299.999999999945,2.112024296812116,24299.999999999945,2.112024296812116,24299.999999999945,2.11,2.11
2023-05,2023-05-15,43,3.512871310580881,51150.0,3.512871310580881,51150.0,3.512871310580881,51150.0,3.512871310580881,51150.0,3.512871310580881,51150.0,3.51,3.51
2023-07,2023-07-15,43,0.4227542945653254,4150.000000000056,0.4227542945653254,4150.000000000056,0.4227542945653254,4150.000000000056,0.4227542945653254,4150.000000000056,0.4227542945653254,4150.000000000056,0.42,0.42
2023-09,2023-09-15,42,-0.24692600278332325,-3770.000000000017,-0.24692600278332325,-3770.000000000017,-0.24692600278332325,-3770.000000000017,-0.24692600278332325,-3770.000000000017,-0.24692600278332325,-3770.000000000017,-0.25,-0.25
2023-11,2023-11-15,41,-3.183440402469936,-43750.000000000015,-3.183440402469936,-43750.000000000015,-3.183440402469936,-43750.000000000015,-3.183440402469936,-43750.000000000015,-3.183440402469936,-43750.00000000002,-3.18,-3.18
2024-01,2024-01-15,41,4.313487847363168,41529.99999999996,4.313487847363168,41529.99999999996,4.313487847363168,41529.99999999996,4.449610749536741,42706.000000000065,4.358862148087693,41922.0,4.31,4.36
2024-03,2024-03-15,42,-1.154604744258145,-15581.000000000007,-1.154604744258145,-15581.000000000007,0.8679146491838302,11718.999999999989,1.514235452710499,20390.00000000001,0.4091817858787281,5509.333333333331,-1.15,0.41
2024-05,2024-05-15,41,-3.611614666294956,-33840.000000000015,-3.611614666294956,-33840.000000000015,-3.611614666294956,-33840.000000000015,-3.611614666294956,-33840.000000000015,-3.611614666294956,-33840.000000000015,-3.61,-3.61
2024-07,2024-07-15,44,-0.23249172851179248,-2924.000000000049,-0.47384136163623986,-5964.000000000013,-0.23249172851179248,-2924.000000000049,-1.4596016526955091,-18284.000000000087,-0.7219782476145138,-9057.333333333383,-0.23,-0.72
2024-09,2024-09-15,43,2.3162477085370203,21040.00000000006,2.3162477085370203,21040.00000000006,2.3162477085370203,21040.00000000006,2.987707271350873,26935.999999999938,2.540067562808305,23005.333333333354,2.32,2.54
2024-11,2024-11-15,41,1.157417589665718,14299.999999999978,1.157417589665718,14299.999999999978,1.157417589665718,14299.999999999978,1.4718066378322239,18157.000000000113,1.2622139390545533,15585.666666666692,1.16,1.26
