period_label,date,trading_days,Best_sharpe,Best_return,Medoid_1_sharpe,Medoid_1_return,Medoid_2_sharpe,Medoid_2_return,Medoid_3_sharpe,Medoid_3_return,Avg_Medoid_sharpe,Avg_Medoid_return,Best_sharpe_rounded,Avg_Medoid_sharpe_rounded
2021-09,2021-09-15,34,0.633963771912377,0.18968121841622193,-3.990543617700431,-1.1973927372596287,0.32148949865264365,0.09963799024190466,-1.066286447163688,-0.3311182310861358,-1.578446855403825,-0.4762909927012866,0.63,-1.58
2021-11,2021-11-15,44,-2.504605358037657,-0.831024620367822,-1.1736331001020637,-0.40774776166559845,-1.7342272709251345,-0.5993225636977099,-3.4362594792080294,-1.1845495069726628,-2.114706616745076,-0.7305399441119903,-2.5,-2.11
2022-01,2022-01-15,41,2.6973959167770563,0.9152120338320638,2.697280474323494,0.9463163606621593,0.5290743554837232,0.18874584976713676,1.1064621246109103,0.39962214613941444,1.444272318139376,0.5115614521895702,2.7,1.44
2022-03,2022-03-15,43,0.0348343367096615,0.01920676083878417,-0.2972931704674662,-0.1694121615297791,-0.29730679558176076,-0.17061841384332985,-0.29732903608647093,-0.17258755386750207,-0.29730966737856596,-0.17087270974687033,0.03,-0.3
2022-05,2022-05-15,44,2.0618856291454697,0.8677614355271211,-2.06059306353331,-0.9068177675785962,-1.3253307973219546,-0.59035042213266,2.061920725156958,0.9154503066675722,-0.4413343785661022,-0.19390596101456137,2.06,-0.44
2022-07,2022-07-15,44,-2.270820138295299,-0.8183895545527138,-1.1070117220073328,-0.4243484295435167,2.643939813637393,0.9940259357903458,2.643939089205683,0.9904980622274252,1.3936223936119143,0.5200585228247515,-2.27,1.39
2022-09,2022-09-15,43,0.22906188843827638,0.09410475557998033,1.9108483947911257,0.813583902506298,1.910851940586086,0.8053226707584219,-0.2333122980569074,-0.09946243745106897,1.1961293457734348,0.5064813786045503,0.23,1.2
2022-11,2022-11-15,43,-1.7329383854535294,-0.825283903566755,-3.524665121240402,-1.7209847680835104,-3.524725208269366,-1.7034308582495112,-1.939592707436377,-0.9579930805989514,-2.9963276789820483,-1.4608029023106577,-1.73,-3.0
2023-01,2023-01-15,41,-0.3236659480600284,-0.12161640740535129,-5.36569553814031,-2.0374119502261183,-2.8609986420719613,-1.1105869475060064,-0.32374160890247966,-0.12638474342022896,-2.85014526303825,-1.091461213717451,-0.32,-2.85
2023-03,2023-03-15,42,-2.212486454314997,-1.199174123572835,2.5492082118072004,1.4496350116095413,2.549021294157965,1.4216857592235959,-4.519352266367039,-2.4861725445339595,0.19295907986604188,0.1283827420997259,-2.21,0.19
2023-05,2023-05-15,45,-0.5818295090159195,-0.24007372542473268,-2.0677606940907745,-0.8837706100691413,-2.0676512805151464,-0.8667786402935652,0.41848926136908277,0.1815390095899663,-1.2389742377456125,-0.5230034135909134,-0.58,-1.24
2023-07,2023-07-15,44,2.066522440382889,0.5837662868939321,-3.2251362474805956,-0.9442325233051385,-1.3574129697677977,-0.39604777287863796,1.6263317492264244,0.4831494248840676,-0.9854058226739898,-0.2857102904332363,2.07,-0.99
2023-09,2023-09-15,43,-0.7176310924371344,-0.27840257836381194,-0.6313402973281685,-0.26133414450972975,-0.6312481071721877,-0.25487844085923855,-0.6312774446315651,-0.25693267945617615,-0.6312886163773072,-0.25771508827504813,-0.72,-0.63
2023-11,2023-11-15,42,3.1318989317413837,1.276676162850352,-1.3147051214978982,-0.5867577605415453,-0.3603418879750332,-0.15732129800966288,2.665544934721445,1.1457151751617043,0.3301659750828378,0.13387870553683204,3.13,0.33
2024-01,2024-01-15,43,-2.31877210567682,-0.665951762220331,0.1177404778039915,0.03702351035168621,-1.2264511293221705,-0.37487690018610953,-2.445154966401613,-0.736692694425753,-1.1846218726399307,-0.35818202808672545,-2.32,-1.18
2024-03,2024-03-15,42,-0.6884435066527078,-0.40487389085716835,3.6436133242748485,2.202566579806444,3.64262738172606,2.148295819222382,-0.7958843024066922,-0.49220291366659796,2.1634521345314055,1.286219828454076,-0.69,2.16
2024-05,2024-05-15,43,0.6863786287881609,0.44842083654186077,0.24286328520277528,0.16721022020110288,0.24284230536753737,0.16313762031377108,-0.35964989084885746,-0.24799436343901782,0.042018566573818396,0.027451159025285388,0.69,0.04
2024-07,2024-07-15,45,0.45656363442308207,0.2876741555723343,2.2725347304187222,1.4770400467829885,2.2724587397064537,1.4413521473651363,1.74192764361386,1.1485238052235578,2.095640371246345,1.3556386664572277,0.46,2.1
2024-09,2024-09-15,44,3.996756548749989,1.9917807504435479,3.997156624297073,2.0750715978105974,3.9969200071818896,2.0257954410155126,3.9972336891189957,2.0911301735849817,3.9971034401993197,2.063999070803697,4.0,4.0
2024-11,2024-11-15,42,-1.229493570783447,-0.9689866053757583,-1.6060638029544008,-1.3145533141209576,-1.6061390316197341,-1.2834529618403467,-0.6016444927140416,-0.49816506241361436,-1.271282442429392,-1.0320571127916396,-1.23,-1.27
