period_label,date,trading_days,Best_sharpe,Best_return,Medoid_1_sharpe,Medoid_1_return,Medoid_2_sharpe,Medoid_2_return,Avg_Medoid_sharpe,Avg_Medoid_return,Best_sharpe_rounded,Avg_Medoid_sharpe_rounded
2021-09,2021-09-15,32,1.3348177109824488,0.11229868687431038,1.334813587363621,0.11262152458844915,1.334813317299381,0.11264266790571018,1.3348134523315012,0.11263209624707966,1.33,1.33
2021-11,2021-11-15,43,0.32726911946064074,0.04527781956385025,0.3272682375320646,0.04540788200896354,0.32726817977312217,0.045416400050065676,0.3272682086525934,0.04541214102951461,0.33,0.33
2022-01,2022-01-15,41,-3.0163498140611553,-0.4121927953419296,-3.0163506242263063,-0.4133790178202949,-3.016350677285047,-0.413456706261507,-3.0163506507556765,-0.4134178620409009,-3.02,-3.02
2022-03,2022-03-15,42,-1.0107587596052516,-0.19584382279648868,0.39694116260548135,0.07726750790574281,0.04071907719654615,0.007929113727506609,0.21883011990101375,0.04259831081662471,-1.01,0.22
2022-05,2022-05-15,44,1.3022975727405848,0.2116528497837546,1.302297471522793,0.2116842541709428,1.3022968703436355,0.2118707787262739,1.3022971709332143,0.21177751644860837,1.3,1.3
2022-07,2022-07-15,44,-0.48006856982081786,-0.05830817517312983,-0.4800684761187623,-0.05831682012432235,-0.48006791957931083,-0.0583681662750855,-0.48006819784903654,-0.05834249319970393,-0.48,-0.48
2022-09,2022-09-15,43,-0.9151557344033863,-0.1157287329270991,-0.9151558890599547,-0.11574590616887362,-0.9151568076313008,-0.11584790566343361,-0.9151563483456278,-0.11579690591615362,-0.92,-0.92
2022-11,2022-11-15,43,-1.4300843549499132,-0.16839189754920075,-3.2724774424170033,-0.37884092357076077,-1.4300829036112148,-0.1685655474448474,-2.351280173014109,-0.27370323550780407,-1.43,-2.35
2023-01,2023-01-15,42,3.43029706337151,0.3088316354008864,-0.9896913172206282,-0.09145402587780557,2.7247056523244493,0.24779229853880688,0.8675071675519106,0.07816913633050065,3.43,0.87
2023-03,2023-03-15,41,1.3598721362911064,0.15307208732521774,1.3598619824384854,0.1540319399035735,1.359869477370511,0.15332343856398536,1.3598657299044983,0.15367768923377945,1.36,1.36
2023-05,2023-05-15,44,0.8559262574785587,0.07792733424202311,0.8559233415770823,0.07841541711354112,0.8559254939033202,0.07805514646295884,0.8559244177402012,0.07823528178824998,0.86,0.86
2023-07,2023-07-15,44,-1.1871261883461703,-0.1282671289118962,-1.187124588888782,-0.12907070894312062,-1.187125769507076,-0.12847755881012007,-1.187125179197929,-0.12877413387662034,-1.19,-1.19
2023-09,2023-09-15,43,-2.7315394798570383,-0.24812068818471056,0.26801991148555027,0.024834231632378665,-2.7315382078307624,-0.24852851313164154,-1.231759148172606,-0.11184714074963144,-2.73,-1.23
2023-11,2023-11-15,41,7.4075288629508504,0.4562249929329813,-6.940327885356882,-0.43599077634187106,7.565290414431557,0.4648686959989004,0.3124812645373374,0.014438959828514675,7.41,0.31
2024-01,2024-01-15,43,-3.4417456516459564,-0.2881078647290756,1.2921996250425987,0.11166724325336015,-1.0376088611634628,-0.08885028325545637,0.1272953819395679,0.011408479998951893,-3.44,0.13
2024-03,2024-03-15,41,0.23688621116659236,0.02074781043943099,0.23688755594672647,0.020923733069589324,0.23688614225030855,0.020738794952803417,0.2368868490985175,0.020831264011196372,0.24,0.24
2024-05,2024-05-15,42,0.03662783970264526,0.003951475876778852,0.03662808132770116,0.00398497663856061,0.03662782731985854,0.0039497590652222275,0.03662795432377985,0.003967367851891419,0.04,0.04
2024-07,2024-07-15,45,0.35665359610353276,0.05036763541555715,-1.3842671782474762,-0.19644902384365592,0.3566537516031265,0.05034575795268497,-0.5138067133221749,-0.07305163294548547,0.36,-0.51
2024-09,2024-09-15,44,-1.2170386848333967,-0.16601286459513148,1.2164933083130065,0.16755434474720723,-1.2170385675227016,-0.16594071428658058,-0.00027262960484752963,0.0008068152303133264,-1.22,-0.0
2024-11,2024-11-15,39,-1.6757842880215803,-0.14350683625343766,-0.17239578559422428,-0.014948800386565295,-1.8867303964012645,-0.16126562354438712,-1.0295630909977445,-0.0881072119654762,-1.68,-1.03
