period_label,date,trading_days,Best_sharpe,Best_return,Medoid_1_sharpe,Medoid_1_return,Medoid_2_sharpe,Medoid_2_return,Medoid_3_sharpe,Medoid_3_return,Avg_Medoid_sharpe,Avg_Medoid_return,Best_sharpe_rounded,Avg_Medoid_sharpe_rounded
2021-05,2021-05-15,39,1.3019271417556084,14906.249999999982,1.3019271417556084,14906.249999999982,1.3019271417556084,14906.249999999982,2.9022280615670395,32800.249999999935,1.8353607816927522,20870.91666666663,1.3,1.84
2021-07,2021-07-15,43,2.156447248140381,42618.74999999999,2.156447248140381,42618.74999999999,2.156447248140381,42618.74999999999,2.156447248140381,42618.74999999999,2.156447248140381,42618.74999999999,2.16,2.16
2021-09,2021-09-15,42,1.2013224158915798,15881.25000000002,1.2013224158915798,15881.25000000002,1.2013224158915798,15881.25000000002,1.2013224158915798,15881.25000000002,1.2013224158915798,15881.25000000002,1.2,1.2
2021-11,2021-11-15,43,1.715666995467625,23606.249999999996,1.715666995467625,23606.249999999996,1.715666995467625,23606.249999999996,1.715666995467625,23606.249999999996,1.7156669954676247,23606.249999999996,1.72,1.72
2022-01,2022-01-15,39,0.6966339653593066,8268.749999999996,0.6966339653593066,8268.749999999996,0.6966339653593066,8268.749999999996,0.6966339653593066,8268.749999999996,0.6966339653593066,8268.749999999996,0.7,0.7
2022-03,2022-03-15,43,-0.9195663187101164,-12375.000000000005,-0.9195663187101164,-12375.000000000005,-0.9195663187101164,-12375.000000000005,-0.9195663187101164,-12375.000000000005,-0.9195663187101163,-12375.000000000005,-0.92,-0.92
2022-05,2022-05-15,42,0.8842684354054223,14360.250000000004,-1.2652817787735655,-20498.25000000006,0.3712966259328567,6035.250000000021,0.5641857217682397,9168.750000000007,-0.10993314369082303,-1764.7500000000098,0.88,-0.11
2022-07,2022-07-15,43,-0.6903192888067541,-11606.250000000018,-4.131906772755955,-67277.24999999999,-0.6903192888067541,-11606.250000000018,0.6846239279823872,11510.250000000018,-1.3792007111934408,-22457.749999999996,-0.69,-1.38
2022-09,2022-09-15,42,4.592127136521334,57014.24999999999,4.4762949094561675,55664.25000000001,5.319962120876591,65193.75000000001,5.319962120876591,65193.75000000001,5.038739717069783,62017.25000000001,4.59,5.04
2022-11,2022-11-15,42,0.5995359314049997,7401.75,0.6060608468849369,7481.249999999978,0.6060608468849369,7481.249999999978,0.6060608468849369,7481.249999999978,0.6060608468849369,7481.249999999978,0.6,0.61
2023-01,2023-01-15,39,-1.8775676875683867,-19743.749999999975,-1.8775676875683867,-19743.749999999975,-1.8775676875683867,-19743.749999999975,-1.8775676875683867,-19743.749999999975,-1.8775676875683864,-19743.749999999975,-1.88,-1.88
2023-03,2023-03-15,42,-0.23930535988760013,-2587.5000000000136,-0.24829412291820585,-2683.5000000000136,-0.23930535988760013,-2587.5000000000136,-0.23930535988760013,-2587.5000000000136,-0.2423016142311354,-2619.5000000000136,-0.24,-0.24
2023-05,2023-05-15,43,-1.8072757592295106,-21527.24999999998,-1.141416364690428,-13652.249999999982,-2.095155156693756,-24902.249999999975,1.6935469348559966,20193.75000000002,-0.5143415288427291,-6120.249999999979,-1.81,-0.51
2023-07,2023-07-15,43,-0.8448229544402819,-7778.000000000024,0.6178946432386146,5700.000000000007,-0.6178946432386146,-5700.000000000007,1.504197527957356,13822.000000000007,0.5013991759857853,4607.333333333336,-0.84,0.5
2023-09,2023-09-15,42,-2.0694040673557477,-27956.25000000004,-2.0694040673557477,-27956.25000000004,-2.693005692446199,-36184.250000000015,2.0694040673557477,27956.25000000004,-0.897668564148733,-12061.416666666672,-2.07,-0.9
2023-11,2023-11-15,41,-2.2023676533965326,-36299.99999999997,0.7234159370893993,12022.000000000024,-2.2023676533965326,-36299.99999999997,-0.7744901374721616,-12877.999999999987,-0.7511472845930983,-12385.333333333312,-2.2,-0.75
2024-01,2024-01-15,41,1.8496337842199275,17941.500000000022,0.21103756827144027,2062.500000000029,1.0544391341196522,10291.500000000007,-1.457180384103358,-14179.50000000006,-0.06390122723742182,-608.5000000000078,1.85,-0.06
2024-03,2024-03-15,42,3.079475022443224,48393.74999999997,3.079475022443224,48393.74999999997,3.079475022443224,48393.74999999997,0.6159850879789828,9865.750000000024,2.2583117109551436,35551.08333333332,3.08,2.26
2024-05,2024-05-15,41,0.4782985848025351,6656.250000000021,0.4782985848025351,6656.250000000021,0.4782985848025351,6656.250000000021,0.4782985848025351,6656.250000000021,0.4782985848025351,6656.250000000021,0.48,0.48
2024-07,2024-07-15,44,1.274692045784762,19481.25,1.274692045784762,19481.25,1.274692045784762,19481.25,1.274692045784762,19481.25,1.274692045784762,19481.25,1.27,1.27
2024-09,2024-09-15,43,0.11246803739003526,1162.4999999999882,0.11246803739003526,1162.4999999999882,0.11246803739003526,1162.4999999999882,0.11246803739003526,1162.4999999999882,0.11246803739003526,1162.4999999999882,0.11,0.11
2024-11,2024-11-15,41,5.099646489301041,85781.25,5.099646489301041,85781.25,5.099646489301041,85781.25,5.099646489301041,85781.25,5.099646489301041,85781.25,5.1,5.1
