Period,Strategy,Short_SMA,Long_SMA,PnL,Avg_Position,Sharpe,Trades,Max_Position
In-Sample,Best,202,204,269489.9999999999,5.244637385086823,0.5145890003902003,49,
In-Sample,Medoid 1,92,262,322296.0000000002,5.244637385086823,0.823553,12,
In-Sample,Medoid 2,32,50,63109.000000000175,5.244637385086823,0.7297,62,
In-Sample,Medoid 3,232,248,343039.0,5.244637385086823,0.677711,33,
In-Sample,Medoid 4,180,258,251441.00000000006,5.244637385086823,0.671864,15,
In-Sample,Medoid 5,196,220,140689.00000000026,5.244637385086823,0.670993,25,
Out-of-Sample,Best,202,204,-187583.00000000017,3.4353582554517135,-0.49641311235952024,31,
Out-of-Sample,Medoid 1,92,262,-4943.9999999998545,3.4353582554517135,-0.013076261044593609,6,
Out-of-Sample,Medoid 2,32,50,209363.9999999999,3.4353582554517135,0.5540857087826203,27,
Out-of-Sample,Medoid 3,232,248,-2036.999999999971,3.4353582554517135,-0.0053878431683710894,17,
Out-of-Sample,Medoid 4,180,258,-79658.00000000003,3.4353582554517135,-0.21071522974208756,7,
Out-of-Sample,Medoid 5,196,220,-297570.0000000001,3.4353582554517135,-0.7879899923794097,9,
Full,Best,202,204,81906.99999999977,4.528069093152375,0.09068412726762318,80,9.0
Full,Medoid 1,92,262,317352.00000000035,4.528069093152375,0.3514153300033984,13,9.0
Full,Medoid 2,32,50,272473.0000000001,4.528069093152375,0.3016910856017922,75,9.0
Full,Medoid 3,232,248,341001.99999999994,4.528069093152375,0.37761560175102193,36,9.0
Full,Medoid 4,180,258,171783.0,4.528069093152375,0.1901955867914994,18,9.0
Full,Medoid 5,196,220,-156880.99999999983,4.528069093152375,-0.17368463883592034,28,9.0
