period_label,date,trading_days,Best_sharpe,Best_return,Medoid_1_sharpe,Medoid_1_return,Medoid_2_sharpe,Medoid_2_return,Medoid_3_sharpe,Medoid_3_return,Avg_Medoid_sharpe,Avg_Medoid_return,Best_sharpe_rounded,Avg_Medoid_sharpe_rounded
2021-03,2021-03-15,34,2.529175605021337,22425.000000000007,2.529175605021337,22425.000000000007,2.529175605021337,22425.000000000007,2.529175605021337,22425.000000000007,2.529175605021337,22425.00000000001,2.53,2.53
2021-05,2021-05-15,43,-0.8811077395902062,-12412.499999999978,-0.8811077395902062,-12412.499999999978,-1.060418798930558,-14929.500000000073,-0.8811077395902062,-12412.499999999978,-0.9408780927036567,-13251.50000000001,-0.88,-0.94
2021-07,2021-07-15,44,0.37591120096097214,4762.499999999964,0.37591120096097214,4762.499999999964,-0.4562459506340568,-5779.499999999958,0.37591120096097214,4762.499999999964,0.09852548376262915,1248.4999999999898,0.38,0.1
2021-09,2021-09-15,43,0.6500795131126343,9350.000000000018,0.6500795131126343,9350.000000000018,-4.064602684071627,-56645.00000000009,0.6500795131126343,9350.000000000018,-0.9214812192821192,-12648.333333333352,0.65,-0.92
2021-11,2021-11-15,44,0.6452210515653454,6087.49999999998,0.6452210515653454,6087.49999999998,-1.334834008954295,-12554.49999999997,0.6452210515653454,6087.49999999998,-0.014797301941201399,-126.50000000000364,0.65,-0.01
2022-01,2022-01-15,41,0.0028245733755865006,32.99999999996567,0.30177256749332315,3525.000000000049,0.6131462519151782,7158.0000000000055,0.30177256749332315,3525.000000000049,0.4055637956339415,4736.000000000035,0.0,0.41
2022-03,2022-03-15,43,-3.4288793319282456,-42577.99999999994,-0.8628318487508806,-10950.000000000018,-0.8628318487508806,-10950.000000000018,3.6489317536014396,45171.999999999985,0.6410893520332261,7757.333333333317,-3.43,0.64
2022-05,2022-05-15,44,-2.970425246534591,-45471.500000000015,-3.343477912436908,-50937.5,2.3342388480652714,35970.50000000003,-1.1697401113034198,-18171.499999999964,-0.7263263918916855,-11046.166666666644,-2.97,-0.73
2022-07,2022-07-15,44,-2.11131357642494,-21665.5,-2.0391320893540015,-20954.499999999978,1.5624203849535436,16095.500000000005,1.7854037182826374,18364.500000000022,0.43623067129405985,4501.833333333349,-2.11,0.44
2022-09,2022-09-15,43,0.7949289873756403,9900.000000000018,0.7949289873756403,9900.000000000018,-0.23799720595494783,-2967.000000000008,0.1590622281706782,1982.9999999999773,0.2386646698637902,2971.999999999996,0.79,0.24
2022-11,2022-11-15,43,-2.264527607577799,-32737.499999999985,-2.264527607577799,-32737.499999999985,-1.8612677213289406,-27004.49999999997,-2.264527607577799,-32737.499999999985,-2.130107645494846,-30826.49999999998,-2.26,-2.13
2023-01,2023-01-15,41,-1.7137337921023486,-19387.500000000047,-1.7137337921023486,-19387.500000000047,1.7137337921023486,19387.500000000047,-1.7137337921023486,-19387.500000000047,-0.5712445973674495,-6462.5000000000155,-1.71,-0.57
2023-03,2023-03-15,42,-2.267335047324032,-22541.999999999985,-0.9467421984403037,-9492.000000000025,0.9387005011178242,9408.000000000025,1.4475372922185459,14475.000000000042,0.47983186496535546,4797.000000000014,-2.27,0.48
2023-05,2023-05-15,45,-1.6815836556476949,-19775.00000000002,-1.6815836556476949,-19775.00000000002,1.6815836556476949,19775.00000000002,1.4845370679546974,17482.999999999935,0.4948456893182325,5827.666666666645,-1.68,0.49
2023-07,2023-07-15,44,-0.40926161097078456,-5349.49999999998,-0.9882768040364254,-12893.499999999945,-2.086991787921362,-27054.50000000001,0.18838860620693273,2462.500000000015,-0.9622933285836183,-12495.166666666648,-0.41,-0.96
2023-09,2023-09-15,43,-3.1847208360913113,-30043.499999999996,1.6809609650312192,16087.499999999967,1.7491506282298577,16731.500000000113,-1.6809609650312192,-16087.499999999967,0.5830502094099526,5577.166666666704,-3.18,0.58
2023-11,2023-11-15,42,-1.9842852638143857,-22075.000000000022,-1.9842852638143857,-22075.000000000022,0.27705696094097393,3105.0000000000127,2.439912069525016,27019.000000000095,0.24422792221720138,2683.000000000029,-1.98,0.24
2024-01,2024-01-15,43,0.05399497327182504,612.5000000000554,0.4376833665365913,4962.500000000061,-1.5200111305819262,-17157.5,0.4376833665365913,4962.500000000061,-0.21488146583624781,-2410.8333333332926,0.05,-0.21
2024-03,2024-03-15,42,2.118261628241376,31024.999999999734,0.9204977018965119,13594.000000000047,4.5162041187527135,64204.99999999988,-3.899504463875545,-55992.0000000001,0.5123991189245601,7268.999999999942,2.12,0.51
2024-05,2024-05-15,43,-5.8207234418612455,-77690.49999999999,0.3662523872042704,5212.499999999996,0.3662523872042704,5212.499999999996,0.3662523872042704,5212.499999999996,0.3662523872042704,5212.499999999996,-5.82,0.37
2024-07,2024-07-15,45,-1.3096018288418079,-17687.50000000006,-1.3096018288418079,-17687.50000000006,1.6280741206896223,21945.500000000076,-1.3096018288418079,-17687.50000000006,-0.33037651233133114,-4476.500000000014,-1.31,-0.33
2024-09,2024-09-15,44,0.8404724900673963,10987.500000000045,0.8404724900673963,10987.500000000045,-2.7497185661115746,-35479.50000000008,0.8404724900673963,10987.500000000045,-0.35625786199226067,-4501.499999999997,0.84,-0.36
2024-11,2024-11-15,42,-2.4559800060881494,-31374.999999999996,-0.19853720790503837,-2566.9999999999964,-1.070983503018687,-13817.00000000003,-2.4559800060881494,-31374.999999999996,-1.2418335723372915,-15919.666666666673,-2.46,-1.24
