Period,Strategy,Short_SMA,Long_SMA,PnL,Avg_Position,Sharpe,Trades,Max_Position
In-Sample,Best,58,60,372682.99999999977,8.17295918367347,0.6739671387136387,117,
In-Sample,Medoid 1,50,60,227906.99999999884,8.17295918367347,0.368726,64,
In-Sample,Medoid 2,250,272,270013.99999999936,8.17295918367347,0.328158,22,
In-Sample,Medoid 3,28,76,132178.49999999936,8.17295918367347,0.207202,38,
In-Sample,Medoid 4,20,122,122452.50000000058,8.17295918367347,0.134754,26,
In-Sample,Medoid 5,256,274,180761.5000000011,8.17295918367347,0.121696,24,
Out-of-Sample,Best,58,60,207123.999999999,8.508682328907048,0.7524155636119373,34,
Out-of-Sample,Medoid 1,50,60,125743.99999999956,8.508682328907048,0.4564053351933243,16,
Out-of-Sample,Medoid 2,250,272,279453.00000000023,8.508682328907048,1.0159435867606417,3,
Out-of-Sample,Medoid 3,28,76,207479.49999999962,8.508682328907048,0.7536472899817825,8,
Out-of-Sample,Medoid 4,20,122,271420.4999999996,8.508682328907048,0.9866628262679729,6,
Out-of-Sample,Medoid 5,256,274,309528.0,8.508682328907048,1.1258207682815715,3,
Full,Best,58,60,579806.9999999986,8.284790745151412,0.7001470933220025,151,15.0
Full,Medoid 1,50,60,353650.99999999837,8.284790745151412,0.42676938623837773,69,15.0
Full,Medoid 2,250,272,549466.9999999995,8.284790745151412,0.6634063001761141,21,15.0
Full,Medoid 3,28,76,339657.99999999895,8.284790745151412,0.409873986752393,41,15.0
Full,Medoid 4,20,122,393873.00000000023,8.284790745151412,0.47533968711278085,27,15.0
Full,Medoid 5,256,274,490289.50000000093,8.284790745151412,0.5918190833719659,23,15.0
